"","location","time","ny_gdp_totl_rt_zs","RevenueIndex","EmploymentIndex","RegulationIndex","SubsidisationIndex","auton","stconst","parlsys"
"395","ARM",1962,NA,NA,NA,NA,NA,NA,NA,NA
"396","ARM",1963,NA,NA,NA,NA,NA,NA,NA,NA
"397","ARM",1964,NA,NA,NA,NA,NA,NA,NA,NA
"398","ARM",1965,NA,NA,NA,NA,NA,NA,NA,NA
"399","ARM",1966,NA,NA,NA,NA,NA,NA,NA,NA
"400","ARM",1967,NA,NA,NA,NA,NA,NA,NA,NA
"401","ARM",1968,NA,NA,NA,NA,NA,NA,NA,NA
"402","ARM",1969,NA,NA,NA,NA,NA,NA,NA,NA
"403","ARM",1970,NA,NA,NA,NA,NA,NA,NA,NA
"404","ARM",1971,NA,NA,NA,NA,NA,NA,NA,NA
"405","ARM",1972,NA,NA,NA,NA,NA,NA,NA,NA
"406","ARM",1973,NA,NA,NA,NA,NA,NA,NA,NA
"407","ARM",1974,NA,NA,NA,NA,NA,NA,NA,NA
"408","ARM",1975,NA,NA,NA,NA,NA,NA,NA,0
"409","ARM",1976,NA,NA,NA,NA,NA,NA,NA,0
"410","ARM",1977,NA,NA,NA,NA,NA,NA,NA,0
"411","ARM",1978,NA,NA,NA,NA,NA,NA,NA,0
"412","ARM",1979,NA,NA,NA,NA,NA,NA,NA,0
"413","ARM",1980,NA,NA,NA,NA,NA,NA,NA,0
"414","ARM",1981,NA,NA,NA,NA,NA,NA,NA,0
"415","ARM",1982,NA,NA,NA,NA,NA,NA,NA,0
"416","ARM",1983,NA,NA,NA,NA,NA,NA,NA,0
"417","ARM",1984,NA,NA,NA,NA,NA,NA,NA,0
"418","ARM",1985,NA,NA,NA,NA,NA,NA,NA,0
"419","ARM",1986,NA,NA,NA,NA,NA,NA,NA,0
"420","ARM",1987,NA,NA,NA,NA,NA,NA,NA,0
"421","ARM",1988,NA,NA,NA,NA,NA,NA,NA,0
"422","ARM",1989,NA,NA,NA,NA,NA,NA,NA,0
"423","ARM",1990,NA,NA,NA,NA,NA,NA,NA,0
"424","ARM",1991,NA,NA,NA,NA,NA,0,NA,0
"425","ARM",1992,NA,NA,NA,NA,NA,0,NA,0
"426","ARM",1993,NA,NA,NA,NA,NA,0,NA,0
"427","ARM",1994,NA,NA,NA,NA,NA,0,NA,0
"428","ARM",1995,NA,NA,NA,NA,NA,0,NA,0
"429","ARM",1996,NA,NA,NA,NA,NA,0,NA,0
"430","ARM",1997,0.577724823233342,NA,NA,NA,NA,0,NA,0
"431","ARM",1998,0.160976758266849,NA,NA,NA,NA,0,NA,0
"432","ARM",1999,0.14144238551141,NA,NA,NA,NA,0,NA,0
"433","ARM",2000,0.368508139715439,NA,NA,NA,NA,0,NA,0
"434","ARM",2001,0.309476343265933,NA,NA,NA,NA,0,NA,0
"435","ARM",2002,0.46852252881614,NA,NA,NA,NA,0,NA,0
"436","ARM",2003,0.534679228919549,NA,NA,NA,NA,0,NA,0
"437","ARM",2004,0.979383674164008,NA,NA,NA,NA,0,NA,0
"438","ARM",2005,0.904563010054015,NA,NA,NA,NA,0,NA,0
"439","ARM",2006,1.79087887940897,NA,NA,NA,NA,0,NA,0
"440","ARM",2007,1.29861237764242,NA,NA,NA,NA,0,NA,0
"441","ARM",2008,1.34058014848159,NA,NA,NA,NA,0,NA,0
"442","ARM",2009,1.76661946489031,NA,NA,NA,NA,0,NA,0
"443","ARM",2010,3.09469268481731,NA,NA,NA,NA,0,NA,0
"444","ARM",2011,4.2106440834265,NA,NA,NA,NA,0,NA,0
"445","ARM",2012,4.21407570428479,NA,NA,NA,NA,0,NA,0
"446","ARM",2013,3.86300162567725,NA,NA,NA,NA,NA,NA,NA
"447","ARM",2014,NA,NA,NA,NA,NA,NA,NA,NA
"448","ARM",2015,NA,NA,NA,NA,NA,NA,NA,NA
"449","ASM",1960,NA,NA,NA,NA,NA,NA,NA,NA
"450","ASM",1961,NA,NA,NA,NA,NA,NA,NA,NA
"451","ASM",1962,NA,NA,NA,NA,NA,NA,NA,NA
"452","ASM",1963,NA,NA,NA,NA,NA,NA,NA,NA
"453","ASM",1964,NA,NA,NA,NA,NA,NA,NA,NA
"454","ASM",1965,NA,NA,NA,NA,NA,NA,NA,NA
"455","ASM",1966,NA,NA,NA,NA,NA,NA,NA,NA
"456","ASM",1967,NA,NA,NA,NA,NA,NA,NA,NA
"457","ASM",1968,NA,NA,NA,NA,NA,NA,NA,NA
"458","ASM",1969,NA,NA,NA,NA,NA,NA,NA,NA
"459","ASM",1970,NA,NA,NA,NA,NA,NA,NA,NA
"460","ASM",1971,NA,NA,NA,NA,NA,NA,NA,NA
"461","ASM",1972,NA,NA,NA,NA,NA,NA,NA,NA
"462","ASM",1973,NA,NA,NA,NA,NA,NA,NA,NA
"463","ASM",1974,NA,NA,NA,NA,NA,NA,NA,NA
"464","ASM",1975,NA,NA,NA,NA,NA,NA,NA,NA
"465","ASM",1976,NA,NA,NA,NA,NA,NA,NA,NA
"466","ASM",1977,NA,NA,NA,NA,NA,NA,NA,NA
"467","ASM",1978,NA,NA,NA,NA,NA,NA,NA,NA
"468","ASM",1979,NA,NA,NA,NA,NA,NA,NA,NA
"469","ASM",1980,NA,NA,NA,NA,NA,NA,NA,NA
"470","ASM",1981,NA,NA,NA,NA,NA,NA,NA,NA
"471","ASM",1982,NA,NA,NA,NA,NA,NA,NA,NA
"472","ASM",1983,NA,NA,NA,NA,NA,NA,NA,NA
"473","ASM",1984,NA,NA,NA,NA,NA,NA,NA,NA
"474","ASM",1985,NA,NA,NA,NA,NA,NA,NA,NA
"475","ASM",1986,NA,NA,NA,NA,NA,NA,NA,NA
"476","ASM",1987,NA,NA,NA,NA,NA,NA,NA,NA
"477","ASM",1988,NA,NA,NA,NA,NA,NA,NA,NA
"478","ASM",1989,NA,NA,NA,NA,NA,NA,NA,NA
"479","ASM",1990,NA,NA,NA,NA,NA,NA,NA,NA
"480","ASM",1991,NA,NA,NA,NA,NA,NA,NA,NA
"481","ASM",1992,NA,NA,NA,NA,NA,NA,NA,NA
"482","ASM",1993,NA,NA,NA,NA,NA,NA,NA,NA
"483","ASM",1994,NA,NA,NA,NA,NA,NA,NA,NA
"484","ASM",1995,NA,NA,NA,NA,NA,NA,NA,NA
"485","ASM",1996,NA,NA,NA,NA,NA,NA,NA,NA
"486","ASM",1997,NA,NA,NA,NA,NA,NA,NA,NA
"487","ASM",1998,NA,NA,NA,NA,NA,NA,NA,NA
"488","ASM",1999,NA,NA,NA,NA,NA,NA,NA,NA
"489","ASM",2000,NA,NA,NA,NA,NA,NA,NA,NA
"490","ASM",2001,NA,NA,NA,NA,NA,NA,NA,NA
"491","ASM",2002,NA,NA,NA,NA,NA,NA,NA,NA
"492","ASM",2003,NA,NA,NA,NA,NA,NA,NA,NA
"493","ASM",2004,NA,NA,NA,NA,NA,NA,NA,NA
"494","ASM",2005,NA,NA,NA,NA,NA,NA,NA,NA
"495","ASM",2006,NA,NA,NA,NA,NA,NA,NA,NA
"496","ASM",2007,NA,NA,NA,NA,NA,NA,NA,NA
"497","ASM",2008,NA,NA,NA,NA,NA,NA,NA,NA
"498","ASM",2009,NA,NA,NA,NA,NA,NA,NA,NA
"499","ASM",2010,NA,NA,NA,NA,NA,NA,NA,NA
"500","ASM",2011,NA,NA,NA,NA,NA,NA,NA,NA
"501","ASM",2012,NA,NA,NA,NA,NA,NA,NA,NA
"502","ASM",2013,NA,NA,NA,NA,NA,NA,NA,NA
"503","ASM",2014,NA,NA,NA,NA,NA,NA,NA,NA
"504","ASM",2015,NA,NA,NA,NA,NA,NA,NA,NA
"505","ATG",1960,NA,NA,NA,NA,NA,NA,NA,NA
"506","ATG",1961,NA,NA,NA,NA,NA,NA,NA,NA
"507","ATG",1962,NA,NA,NA,NA,NA,NA,NA,NA
"508","ATG",1963,NA,NA,NA,NA,NA,NA,NA,NA
"509","ATG",1964,NA,NA,NA,NA,NA,NA,NA,NA
"510","ATG",1965,NA,NA,NA,NA,NA,NA,NA,NA
"511","ATG",1966,NA,NA,NA,NA,NA,NA,NA,NA
"512","ATG",1967,NA,NA,NA,NA,NA,NA,NA,NA
"513","ATG",1968,NA,NA,NA,NA,NA,NA,NA,NA
"514","ATG",1969,NA,NA,NA,NA,NA,NA,NA,NA
"515","ATG",1970,NA,NA,NA,NA,NA,NA,NA,NA
"516","ATG",1971,NA,NA,NA,NA,NA,NA,NA,NA
"517","ATG",1972,NA,NA,NA,NA,NA,NA,NA,NA
"518","ATG",1973,NA,NA,NA,NA,NA,NA,NA,NA
"519","ATG",1974,NA,NA,NA,NA,NA,NA,NA,NA
"520","ATG",1975,NA,NA,NA,NA,NA,NA,NA,NA
"521","ATG",1976,NA,NA,NA,NA,NA,NA,NA,NA
"522","ATG",1977,NA,NA,NA,NA,NA,NA,NA,NA
"523","ATG",1978,NA,NA,NA,NA,NA,NA,NA,NA
"524","ATG",1979,NA,NA,NA,NA,NA,NA,NA,NA
"525","ATG",1980,NA,NA,NA,NA,NA,NA,NA,NA
"526","ATG",1981,NA,NA,NA,NA,NA,NA,NA,NA
"527","ATG",1982,NA,NA,NA,NA,NA,NA,NA,NA
"528","ATG",1983,NA,NA,NA,NA,NA,NA,NA,NA
"529","ATG",1984,NA,NA,NA,NA,NA,NA,NA,NA
"530","ATG",1985,NA,NA,NA,NA,NA,NA,NA,NA
"531","ATG",1986,NA,NA,NA,NA,NA,NA,NA,NA
"532","ATG",1987,NA,NA,NA,NA,NA,NA,NA,NA
"533","ATG",1988,NA,NA,NA,NA,NA,NA,NA,NA
"534","ATG",1989,NA,NA,NA,NA,NA,NA,NA,NA
"535","ATG",1990,NA,NA,NA,NA,NA,NA,NA,NA
"536","ATG",1991,NA,NA,NA,NA,NA,NA,NA,NA
"537","ATG",1992,NA,NA,NA,NA,NA,NA,NA,NA
"538","ATG",1993,NA,NA,NA,NA,NA,NA,NA,NA
"539","ATG",1994,NA,NA,NA,NA,NA,NA,NA,NA
"540","ATG",1995,NA,NA,NA,NA,NA,NA,NA,NA
"541","ATG",1996,NA,NA,NA,NA,NA,NA,NA,NA
"542","ATG",1997,NA,NA,NA,NA,NA,NA,NA,NA
"543","ATG",1998,NA,NA,NA,NA,NA,NA,NA,NA
"544","ATG",1999,NA,NA,NA,NA,NA,NA,NA,NA
"545","ATG",2000,NA,NA,NA,NA,NA,NA,NA,NA
"546","ATG",2001,NA,NA,NA,NA,NA,NA,NA,NA
"547","ATG",2002,NA,NA,NA,NA,NA,NA,NA,NA
"548","ATG",2003,NA,NA,NA,NA,NA,NA,NA,NA
"549","ATG",2004,NA,NA,NA,NA,NA,NA,NA,NA
"550","ATG",2005,NA,NA,NA,NA,NA,NA,NA,NA
"551","ATG",2006,NA,NA,NA,NA,NA,NA,NA,NA
"552","ATG",2007,NA,NA,NA,NA,NA,NA,NA,NA
"553","ATG",2008,NA,NA,NA,NA,NA,NA,NA,NA
"554","ATG",2009,NA,NA,NA,NA,NA,NA,NA,NA
"555","ATG",2010,NA,NA,NA,NA,NA,NA,NA,NA
"556","ATG",2011,NA,NA,NA,NA,NA,NA,NA,NA
"557","ATG",2012,NA,NA,NA,NA,NA,NA,NA,NA
"558","ATG",2013,NA,NA,NA,NA,NA,NA,NA,NA
"559","ATG",2014,NA,NA,NA,NA,NA,NA,NA,NA
"560","ATG",2015,NA,NA,NA,NA,NA,NA,NA,NA
"561","AUS",1960,NA,NA,NA,NA,NA,NA,NA,NA
"562","AUS",1961,NA,NA,NA,NA,NA,NA,NA,NA
"563","AUS",1962,NA,NA,NA,NA,NA,NA,NA,NA
"564","AUS",1963,NA,NA,NA,NA,NA,NA,NA,NA
"565","AUS",1964,NA,NA,NA,NA,NA,NA,NA,NA
"566","AUS",1965,NA,NA,NA,NA,NA,NA,NA,NA
"567","AUS",1966,NA,NA,NA,NA,NA,NA,NA,NA
"568","AUS",1967,NA,NA,NA,NA,NA,NA,NA,NA
"569","AUS",1968,NA,NA,NA,NA,NA,NA,NA,NA
"570","AUS",1969,NA,NA,NA,NA,NA,NA,NA,NA
"571","AUS",1970,2.08502357494349,NA,NA,NA,NA,NA,NA,NA
"572","AUS",1971,2.2987761879517,NA,NA,NA,NA,NA,NA,NA
"573","AUS",1972,2.25897381845635,NA,NA,NA,NA,NA,NA,NA
"574","AUS",1973,3.08478665589062,NA,NA,NA,NA,NA,NA,NA
"575","AUS",1974,4.50288283636074,NA,NA,NA,NA,NA,NA,NA
"576","AUS",1975,4.43771624702696,NA,NA,NA,NA,0,1,1
"577","AUS",1976,4.8386804851952,NA,NA,NA,NA,0,1,1
"578","AUS",1977,5.15473798808424,NA,NA,NA,NA,0,1,1
"579","AUS",1978,4.24831260518823,NA,NA,NA,NA,0,1,1
"580","AUS",1979,6.9596338929057,NA,NA,NA,NA,0,1,1
"581","AUS",1980,6.99036878093303,4.150399808,2.689568725,0.838888884,1.33129068,0,1,1
"582","AUS",1981,6.81486637331578,3.91959118,2.679073634,0.838888884,1.41874014,0,1,1
"583","AUS",1982,6.1991641562561,3.557980845,2.696275239,0.838888884,1.55135319,0,1,1
"584","AUS",1983,5.04703116311045,3.202594665,2.708754161,0.838888884,1.62942227,0,1,1
"585","AUS",1984,4.64445088451633,3.197020335,2.76412345,0.838888884,1.55129974,0,1,1
"586","AUS",1985,5.50908253652907,3.192269184,2.76402975,0.838888884,1.61282735,0,1,1
"587","AUS",1986,3.45503151566961,3.245313855,2.677405331,0.838888884,1.67222524,0,1,1
"588","AUS",1987,3.81174990712185,3.278748573,2.591775993,0.838888884,1.45037498,0,1,1
"589","AUS",1988,4.44549859753595,3.269311977,2.308563188,0.838888884,1.30508999,0,1,1
"590","AUS",1989,2.93863685161885,2.43138941,1.805609462,0.772222221,1.18863244,0,1,1
"591","AUS",1990,3.50141575510546,2.921486238,1.79261739,0.772222221,1.27542404,0,1,1
"592","AUS",1991,2.86508074197033,2.612111477,1.382612352,0.727777773,1.43493712,0,1,1
"593","AUS",1992,2.73273835924081,2.436980974,1.294365795,0.727777773,1.39058931,0,1,1
"594","AUS",1993,2.57024518496242,2.385202668,1.177795386,0.652777773,1.45970162,0,1,1
"595","AUS",1994,2.57370533868379,2.419076765,0.99562397,0.642777771,1.32961507,0,1,1
"596","AUS",1995,2.480705574782,1.932995398,0.844170847,0.619166666,1.22244009,0,1,1
"597","AUS",1996,2.70590693226117,2.007259717,0.838749015,0.55250001,1.27084944,0,1,1
"598","AUS",1997,2.36660512711537,1.587209064,0.630235889,0.518388897,1.18294413,0,1,1
"599","AUS",1998,2.24197634493378,1.539132889,0.530115583,0.459777784,1.18698366,0,1,1
"600","AUS",1999,2.34127694518484,1.391464912,0.444451314,0.404777783,1.10362169,0,1,1
"601","AUS",2000,3.98051985442379,1.364798865,0.418269411,0.399777788,1.08159162,0,1,1
"602","AUS",2001,3.89646916059214,1.370722682,0.346013601,0.380611119,1.1647189,0,1,1
"603","AUS",2002,3.54133030012166,1.204777187,0.326129375,0.375611117,1.33508172,0,1,1
"604","AUS",2003,3.69582969378263,1.178365186,0.305836465,0.358944452,1.28281775,0,1,1
"605","AUS",2004,4.61257974633676,1.103937093,0.29469918,0.355611119,1.29539393,0,1,1
"606","AUS",2005,5.66942393672746,1.120060901,0.292395635,0.346944454,1.38580232,0,1,1
"607","AUS",2006,6.94758240866851,0.693742814,0.216496837,0.343611121,1.38934846,0,1,1
"608","AUS",2007,9.61238116460842,0.312084316,0.202662064,0.340277788,1.29432859,0,1,1
"609","AUS",2008,12.8653400876048,NA,NA,NA,NA,0,1,1
"610","AUS",2009,6.93284841164692,NA,NA,NA,NA,0,1,1
"611","AUS",2010,10.6068990004341,NA,NA,NA,NA,0,1,1
"612","AUS",2011,11.5419532749547,NA,NA,NA,NA,0,1,1
"613","AUS",2012,8.25137046154484,NA,NA,NA,NA,0,1,1
"614","AUS",2013,7.72894197650026,NA,NA,NA,NA,NA,NA,NA
"615","AUS",2014,NA,NA,NA,NA,NA,NA,NA,NA
"616","AUS",2015,NA,NA,NA,NA,NA,NA,NA,NA
"617","AUT",1960,NA,NA,NA,NA,NA,NA,NA,NA
"618","AUT",1961,NA,NA,NA,NA,NA,NA,NA,NA
"619","AUT",1962,NA,NA,NA,NA,NA,NA,NA,NA
"620","AUT",1963,NA,NA,NA,NA,NA,NA,NA,NA
"621","AUT",1964,NA,NA,NA,NA,NA,NA,NA,NA
"622","AUT",1965,NA,NA,NA,NA,NA,NA,NA,NA
"623","AUT",1966,NA,NA,NA,NA,NA,NA,NA,NA
"624","AUT",1967,NA,NA,NA,NA,NA,NA,NA,NA
"625","AUT",1968,NA,NA,NA,NA,NA,NA,NA,NA
"626","AUT",1969,NA,NA,NA,NA,NA,NA,NA,NA
"627","AUT",1970,1.31892341393891,NA,NA,NA,NA,NA,NA,NA
"628","AUT",1971,1.22314897743449,NA,NA,NA,NA,NA,NA,NA
"629","AUT",1972,1.15193088617643,NA,NA,NA,NA,NA,NA,NA
"630","AUT",1973,1.33750914817096,NA,NA,NA,NA,NA,NA,NA
"631","AUT",1974,1.65287762903435,NA,NA,NA,NA,NA,NA,NA
"632","AUT",1975,1.4673754094711,NA,NA,NA,NA,0,1,1
"633","AUT",1976,1.57797707948063,NA,NA,NA,NA,0,1,1
"634","AUT",1977,1.23675986639685,NA,NA,NA,NA,0,1,1
"635","AUT",1978,1.20771819086995,NA,NA,NA,NA,0,1,1
"636","AUT",1979,1.63517345234468,NA,NA,NA,NA,0,1,1
"637","AUT",1980,1.62349082663495,6.662804525,4.517015472,0.905555546,2.36851723,0,1,1
"638","AUT",1981,1.55108609670618,7.405988862,4.510954693,0.905555546,2.40769545,0,1,1
"639","AUT",1982,1.39076358216607,7.194839037,4.364467514,0.905555546,2.56894029,0,1,1
"640","AUT",1983,1.177695565957,7.189345521,4.40175277,0.905555546,2.62373819,0,1,1
"641","AUT",1984,1.0967584688603,8.075278283,4.225336785,0.905555546,2.5890883,0,1,1
"642","AUT",1985,1.11239755439704,7.580677632,4.215295145,0.905555546,2.732808,0,1,1
"643","AUT",1986,0.657684646672954,6.841790402,4.17604677,0.872222221,3.18512352,0,1,1
"644","AUT",1987,0.522145493930139,7.708794302,4.302359848,0.872222221,3.25178259,0,1,1
"645","AUT",1988,0.544820601295061,7.526728695,4.259358351,0.872222221,3.05946482,0,1,1
"646","AUT",1989,0.636477539550862,7.264692655,4.184373728,0.872222221,2.91606245,0,1,1
"647","AUT",1990,0.586582659460456,7.543258182,4.169032239,0.883333337,2.87228327,0,1,1
"648","AUT",1991,0.436942607621984,7.414220354,3.742345491,0.883333337,3.09822665,0,1,1
"649","AUT",1992,0.327679870852664,7.318849087,3.709866046,0.860666668,3.15411052,0,1,1
"650","AUT",1993,0.351261852036966,6.784546095,3.493128951,0.893999994,3.38116662,0,1,1
"651","AUT",1994,0.344047848315316,6.265454421,3.16307035,0.877333331,2.92203556,0,1,1
"652","AUT",1995,0.312235821313356,5.970024868,2.906558795,0.84955554,2.98090413,0,1,1
"653","AUT",1996,0.353978905527695,4.462360277,2.595565364,0.84955554,2.66057889,0,1,1
"654","AUT",1997,0.34691983350271,4.627389536,2.706095052,0.803722215,2.53770311,0,1,1
"655","AUT",1998,0.274229935112539,4.355772014,3.033746845,0.709277779,2.74111273,0,1,1
"656","AUT",1999,0.256190554165713,4.18321606,2.511350877,0.62316668,3.34552416,0,1,1
"657","AUT",2000,0.375440144918012,3.115175024,2.162539164,0.567722225,3.15165068,0,1,1
"658","AUT",2001,0.344202025447652,3.004788622,2.032272886,0.415055561,3.32877436,0,1,1
"659","AUT",2002,0.376642113001737,2.090482233,1.924944698,0.409388894,3.2837604,0,1,1
"660","AUT",2003,0.391594104950508,1.346872459,1.7705599,0.409388894,3.61585391,0,1,1
"661","AUT",2004,0.344584524538394,1.46782059,2.07005609,0.389944449,3.51112686,0,1,1
"662","AUT",2005,0.407270475936457,2.365505326,1.593956854,0.378833333,3.38483929,0,1,1
"663","AUT",2006,0.4618408231879,2.402768639,0.900949298,0.378833333,3.39183014,0,1,1
"664","AUT",2007,0.509483230097272,2.288602276,0.840820595,0.378833333,3.31285379,0,1,1
"665","AUT",2008,0.566461304401006,NA,NA,NA,NA,0,1,1
"666","AUT",2009,0.350118728115516,NA,NA,NA,NA,0,1,1
"667","AUT",2010,0.445379359225512,NA,NA,NA,NA,0,1,1
"668","AUT",2011,0.46306568492379,NA,NA,NA,NA,0,1,1
"669","AUT",2012,0.419703898083054,NA,NA,NA,NA,0,1,1
"670","AUT",2013,0.392416719934029,NA,NA,NA,NA,NA,NA,NA
"671","AUT",2014,NA,NA,NA,NA,NA,NA,NA,NA
"672","AUT",2015,NA,NA,NA,NA,NA,NA,NA,NA
"673","AZE",1960,NA,NA,NA,NA,NA,NA,NA,NA
"674","AZE",1961,NA,NA,NA,NA,NA,NA,NA,NA
"675","AZE",1962,NA,NA,NA,NA,NA,NA,NA,NA
"676","AZE",1963,NA,NA,NA,NA,NA,NA,NA,NA
"677","AZE",1964,NA,NA,NA,NA,NA,NA,NA,NA
"678","AZE",1965,NA,NA,NA,NA,NA,NA,NA,NA
"679","AZE",1966,NA,NA,NA,NA,NA,NA,NA,NA
"680","AZE",1967,NA,NA,NA,NA,NA,NA,NA,NA
"681","AZE",1968,NA,NA,NA,NA,NA,NA,NA,NA
"682","AZE",1969,NA,NA,NA,NA,NA,NA,NA,NA
"683","AZE",1970,NA,NA,NA,NA,NA,NA,NA,NA
"684","AZE",1971,NA,NA,NA,NA,NA,NA,NA,NA
"685","AZE",1972,NA,NA,NA,NA,NA,NA,NA,NA
"686","AZE",1973,NA,NA,NA,NA,NA,NA,NA,NA
"687","AZE",1974,NA,NA,NA,NA,NA,NA,NA,NA
"688","AZE",1975,NA,NA,NA,NA,NA,NA,NA,0
"689","AZE",1976,NA,NA,NA,NA,NA,NA,NA,0
"690","AZE",1977,NA,NA,NA,NA,NA,NA,NA,0
"691","AZE",1978,NA,NA,NA,NA,NA,NA,NA,0
"692","AZE",1979,NA,NA,NA,NA,NA,NA,NA,0
"693","AZE",1980,NA,NA,NA,NA,NA,NA,NA,0
"694","AZE",1981,NA,NA,NA,NA,NA,NA,NA,0
"695","AZE",1982,NA,NA,NA,NA,NA,NA,NA,0
"696","AZE",1983,NA,NA,NA,NA,NA,NA,NA,0
"697","AZE",1984,NA,NA,NA,NA,NA,NA,NA,0
"698","AZE",1985,NA,NA,NA,NA,NA,NA,NA,0
"699","AZE",1986,NA,NA,NA,NA,NA,NA,NA,0
"700","AZE",1987,NA,NA,NA,NA,NA,NA,NA,0
"701","AZE",1988,NA,NA,NA,NA,NA,NA,NA,0
"702","AZE",1989,NA,NA,NA,NA,NA,NA,NA,0
"703","AZE",1990,NA,NA,NA,NA,NA,NA,NA,0
"704","AZE",1991,NA,NA,NA,NA,NA,NA,NA,0
"705","AZE",1992,NA,NA,NA,NA,NA,1,NA,0
"706","AZE",1993,NA,NA,NA,NA,NA,1,NA,0
"707","AZE",1994,NA,NA,NA,NA,NA,1,NA,0
"708","AZE",1995,NA,NA,NA,NA,NA,1,NA,0
"709","AZE",1996,NA,NA,NA,NA,NA,1,NA,0
"710","AZE",1997,NA,NA,NA,NA,NA,1,NA,0
"711","AZE",1998,21.3458132929266,NA,NA,NA,NA,1,NA,0
"712","AZE",1999,32.3291584679348,NA,NA,NA,NA,1,NA,0
"713","AZE",2000,55.1505002992432,NA,NA,NA,NA,1,NA,0
"714","AZE",2001,44.6325646952246,NA,NA,NA,NA,1,NA,0
"715","AZE",2002,39.3962542627348,NA,NA,NA,NA,1,NA,0
"716","AZE",2003,42.9862115764223,NA,NA,NA,NA,1,NA,0
"717","AZE",2004,47.5489496406905,NA,NA,NA,NA,1,NA,0
"718","AZE",2005,64.5741915931529,NA,NA,NA,NA,1,NA,0
"719","AZE",2006,68.3530396518671,NA,NA,NA,NA,1,NA,0
"720","AZE",2007,63.6858264928058,NA,NA,NA,NA,1,NA,0
"721","AZE",2008,65.5988297964401,NA,NA,NA,NA,1,NA,0
"722","AZE",2009,43.8229648789764,NA,NA,NA,NA,1,NA,0
"723","AZE",2010,47.7064519659809,NA,NA,NA,NA,1,NA,0
"724","AZE",2011,45.8106020933835,NA,NA,NA,NA,1,NA,0
"725","AZE",2012,40.4708653893804,NA,NA,NA,NA,1,NA,0
"726","AZE",2013,36.442229543948,NA,NA,NA,NA,NA,NA,NA
"727","AZE",2014,NA,NA,NA,NA,NA,NA,NA,NA
"728","AZE",2015,NA,NA,NA,NA,NA,NA,NA,NA
"729","BDI",1960,NA,NA,NA,NA,NA,NA,NA,NA
"730","BDI",1961,NA,NA,NA,NA,NA,NA,NA,NA
"731","BDI",1962,NA,NA,NA,NA,NA,NA,NA,NA
"732","BDI",1963,NA,NA,NA,NA,NA,NA,NA,NA
"733","BDI",1964,NA,NA,NA,NA,NA,NA,NA,NA
"734","BDI",1965,NA,NA,NA,NA,NA,NA,NA,NA
"735","BDI",1966,NA,NA,NA,NA,NA,NA,NA,NA
"736","BDI",1967,NA,NA,NA,NA,NA,NA,NA,NA
"737","BDI",1968,NA,NA,NA,NA,NA,NA,NA,NA
"738","BDI",1969,NA,NA,NA,NA,NA,NA,NA,NA
"739","BDI",1970,6.54791356479096,NA,NA,NA,NA,NA,NA,NA
"740","BDI",1971,5.27936183030912,NA,NA,NA,NA,NA,NA,NA
"741","BDI",1972,6.41669657437275,NA,NA,NA,NA,NA,NA,NA
"742","BDI",1973,9.19988369989229,NA,NA,NA,NA,NA,NA,NA
"743","BDI",1974,8.73790104070927,NA,NA,NA,NA,NA,NA,NA
"744","BDI",1975,9.67683760488335,NA,NA,NA,NA,0,NA,0
"745","BDI",1976,8.47278234846922,NA,NA,NA,NA,0,NA,0
"746","BDI",1977,10.0522952073741,NA,NA,NA,NA,0,NA,0
"747","BDI",1978,8.86299793600337,NA,NA,NA,NA,0,NA,0
"748","BDI",1979,8.9538450927284,NA,NA,NA,NA,0,NA,0
"749","BDI",1980,9.97703405082154,NA,NA,NA,NA,0,NA,0
"750","BDI",1981,7.58851766384496,NA,NA,NA,NA,0,NA,0
"751","BDI",1982,10.8370381570005,NA,NA,NA,NA,0,NA,0
"752","BDI",1983,6.58995365611644,NA,NA,NA,NA,0,NA,0
"753","BDI",1984,6.77346128432173,NA,NA,NA,NA,0,NA,0
"754","BDI",1985,5.99914853621742,NA,NA,NA,NA,0,NA,0
"755","BDI",1986,8.5256568805324,NA,NA,NA,NA,0,NA,0
"756","BDI",1987,9.34470047435643,NA,NA,NA,NA,0,NA,0
"757","BDI",1988,10.5035694992518,NA,NA,NA,NA,0,NA,0
"758","BDI",1989,10.3177838485595,NA,NA,NA,NA,0,NA,0
"759","BDI",1990,13.2267236114363,NA,NA,NA,NA,0,NA,0
"760","BDI",1991,12.7204250312006,NA,NA,NA,NA,0,NA,0
"761","BDI",1992,14.03013211577,NA,NA,NA,NA,0,NA,0
"762","BDI",1993,13.8580053990858,NA,NA,NA,NA,0,NA,0
"763","BDI",1994,17.1573729644003,NA,NA,NA,NA,0,NA,1
"764","BDI",1995,24.0675923871465,NA,NA,NA,NA,0,NA,1
"765","BDI",1996,28.4609793222916,NA,NA,NA,NA,0,NA,1
"766","BDI",1997,23.6322679048004,NA,NA,NA,NA,0,NA,0
"767","BDI",1998,27.032892751335,NA,NA,NA,NA,0,NA,0
"768","BDI",1999,15.4233078368596,NA,NA,NA,NA,0,NA,0
"769","BDI",2000,15.0755205996398,NA,NA,NA,NA,0,NA,0
"770","BDI",2001,18.6760790957555,NA,NA,NA,NA,0,NA,0
"771","BDI",2002,24.1787211602974,NA,NA,NA,NA,0,NA,0
"772","BDI",2003,40.6259830867083,NA,NA,NA,NA,0,NA,0
"773","BDI",2004,30.5594457273819,NA,NA,NA,NA,0,NA,0
